Date,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,Metro_status,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
2/8/23,Henry County,AL,92.6,9620,55.9,9613,58.9,9516,63.5,9169,66.9,3468,86,8022,46.6,8022,49.2,362,13.9,7942,53,7660,55.9,3021,74.9,3083,38.4,3083,38.4,3076,38.7,3040,39.7,2595,50.2,1798,59.5,766,29.5,587,32.6,Metro,17205,16309,2612,14987,13697,4031,612,3.8,611,4.1,601,4.4,386,9.6
2/8/23,Montour County,PA,94.9,17939,95,17726,95,17020,95,16023,95,5078,95,15293,83.9,15162,88.2,1571,58.2,14475,92,13591,93.8,4178,95,9215,60.3,9215,60.8,8970,62,8572,63.1,5559,72.2,3306,79.1,3342,60.1,2215,67,Metro,18230,17182,2700,15740,14482,3923,4950,28.8,4815,30.6,4655,32.1,2376,60.6
2/8/23,Assumption Parish,LA,96.9,11038,50.4,11031,53.3,10834,57.2,10301,59.7,3097,75.5,9800,44.8,9798,47.4,604,17.6,9653,51,9194,53.3,2874,70,3890,39.7,3890,39.7,3877,40.2,3825,41.6,3166,56.6,1945,67.7,887,28,624,32.1,Non-metro,21891,20686,3430,18939,17256,4104,796,3.8,795,4.2,790,4.6,471,11.5
2/8/23,King and Queen County,VA,78.2,4046,57.6,4038,60.3,3944,63.4,3766,65,1372,82.7,3685,52.5,3682,55,233,25.7,3595,57.8,3449,59.5,1258,75.8,1322,35.9,1322,35.9,1314,36.6,1282,37.2,1040,43.9,610,48.5,529,50.9,366,60,Non-metro,7025,6700,905,6222,5795,1659,527,7.9,523,8.4,514,8.9,326,19.7
2/8/23,Lynchburg city,VA,78.2,29370,35.7,29363,38.1,29280,41.1,27857,42.1,8471,71.1,25218,30.7,25215,32.8,1172,10.9,25160,35.4,24043,36.3,7752,65.1,393,1.6,393,1.6,388,1.5,380,1.6,216,1.6,108,1.4,177,81.9,101,93.5,Metro,82168,76973,10734,71171,66239,11906,307,0.4,305,0.4,300,0.5,115,1
2/8/23,Caroline County,MD,98.2,21531,64.5,21471,68.5,20880,73.8,19453,76.2,5592,95,19707,59,19688,62.8,1767,30.3,19188,67.8,17921,70.2,5231,93.8,10263,52.1,10261,52.1,10172,53,9839,54.9,7033,66,3860,73.8,3734,53.1,2419,62.7,Non-metro,33406,31359,5828,28282,25531,5574,4349,13.9,4298,15.2,4204,16.5,2220,39.8
2/8/23,Iron County,WI,96.7,4400,77.4,4390,79.7,4297,83.1,4121,85.3,1812,95,3937,69.2,3933,71.4,244,35.9,3850,74.5,3689,76.4,1686,92.5,1992,50.6,1992,50.6,1980,51.4,1930,52.3,1640,58.4,1131,67.1,902,55,700,61.9,Non-metro,5687,5511,680,5170,4831,1823,987,17.9,981,19,968,20,656,36
2/8/23,Colonial Heights city,VA,78.2,7159,41.2,7157,44.3,7139,48.9,6746,50.8,2341,68.1,6277,36.1,6276,38.8,298,10.3,6266,42.9,5978,45.1,2129,62,82,1.3,82,1.3,81,1.3,81,1.4,58,1.6,33,1.6,26,44.8,15,45.5,Metro,17370,16172,2905,14612,13267,3436,28,0.2,27,0.2,27,0.2,11,0.3
2/8/23,Macomb County,MI,94.2,515050,58.9,,,,,,,,,504733,57.8,504249,61,36839,27.4,495074,65.4,467410,67.5,131127,86.1,273325,54.2,273315,54.2,271298,54.8,263526,56.4,180099,67.4,100241,76.4,53243,29.6,35175,35.1,Metro,873972,826447,134276,756973,692171,152268,50549,6.1,49624,6.6,48222,7,23213,15.2
2/8/23,Carlton County,MN,94.7,25775,71.9,25458,74.9,24141,78.3,22513,80.7,6286,95,24067,67.1,23900,70.3,2673,43.8,22732,73.7,21227,76.1,6032,95,16094,66.9,16091,67.3,15731,69.2,14888,70.1,9980,82.9,5479,90.8,6822,68.4,4332,79.1,Metro,35871,33985,6102,30840,27883,6263,8935,26.3,8738,28.3,8380,30.1,4256,68
2/8/23,Plaquemines Parish,LA,96.9,18826,81.2,18777,86.7,18165,94.2,16737,95,2992,92.1,16489,71.1,16471,76,1628,36.6,16012,83.1,14843,86.2,2812,86.5,5929,36,5929,36,5891,36.8,5692,38.3,3718,56.1,1865,66.3,1239,33.3,736,39.5,Metro,23197,21664,4443,19275,17221,3250,1208,5.6,1189,6.2,1160,6.7,518,15.9
2/8/23,Honolulu County,HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metro,974563,914681,144989,833474,769692,177668,,,,,,,,
2/8/23,Allamakee County,IA,97.3,8534,62.4,8497,66.8,8306,72.1,7856,75,3206,95,7681,56.1,7671,60.3,540,24,7517,65.2,7131,68.1,2929,91.2,4416,57.5,4415,57.6,4385,58.3,4283,60.1,3461,70.7,2279,77.8,2140,61.8,1601,70.3,Non-metro,13687,12728,2252,11526,10476,3212,2628,20.6,2608,22.6,2562,24.5,1684,52.4
2/8/23,Jasper County,MO,91.3,69100,57,68902,60.8,67114,66.2,62939,68.9,18169,93.8,59683,49.2,59582,52.6,4900,22.3,58245,57.4,54682,59.9,16433,84.8,23472,39.3,23471,39.4,23309,40,22704,41.5,16559,54.2,10440,63.5,7635,46.1,5484,52.5,Metro,121328,113357,22002,101444,91355,19372,9978,8.8,9878,9.7,9722,10.6,5494,28.4
2/8/23,Valley County,NE,91,,,,,,,,,,,1430,34.4,1429,36.4,91,12.7,1396,39.6,1338,41.7,562,52.4,1077,75.3,1077,75.4,1072,76.8,1057,79,838,90.8,596,95,458,54.7,360,60.4,Non-metro,4158,3924,716,3529,3208,1073,461,11.7,459,13,454,14.2,300,28
2/8/23,Chesapeake city,VA,78.2,157950,64.5,157503,68.6,153198,74.2,139421,75.1,31366,93.3,132110,54,131915,57.5,14460,33,128803,62.3,117455,63.2,27453,81.6,24925,18.9,24920,18.9,24500,19,22898,19.5,14474,23.2,6769,24.7,6518,45,3681,54.4,Metro,244835,229487,43766,206587,185721,33634,8624,3.8,8452,4.1,8121,4.4,3221,9.6
2/8/23,Gloucester County,VA,78.2,27116,72.6,27035,76.2,26280,80.8,24766,82.8,7427,95,24110,64.6,24069,67.8,1976,35.4,23476,72.2,22093,73.9,6850,93.5,12932,53.6,12929,53.7,12821,54.6,12459,56.4,9500,69.2,5608,81.9,5376,56.6,3703,66,Metro,37348,35477,5575,32505,29902,7329,5657,15.9,5602,17.2,5504,18.4,3246,44.3
2/8/23,Douglas County,GA,88.9,80912,55.3,80692,58.8,77911,63.5,71374,65.6,15150,87.2,70548,48.2,70470,51.4,7659,26.9,68351,55.7,62811,57.7,13925,80.2,31034,44,31032,44,30723,44.9,29414,46.8,19602,59.2,9441,67.8,8518,43.5,4822,51.1,Metro,146343,137203,28436,122791,108767,17366,11573,8.4,11426,9.3,11073,10.2,4782,27.5
2/8/23,Sonoma County,CA,97.7,435790,88.2,431459,91.7,410091,94.6,379413,95,103900,95,400387,81,397428,84.5,47557,66.4,378412,87.3,349871,87.7,96859,94.7,265774,66.4,265590,66.8,260361,68.8,247343,70.7,152797,81.9,85606,88.4,101452,66.4,64685,75.6,Metro,494336,470488,71657,433303,398831,102323,130419,27.7,127535,29.4,123606,31,62552,61.1
2/8/23,Craven County,NC,96.8,89826,87.9,89417,93.4,86863,95,81839,95,27796,95,68719,67.3,68555,71.6,5431,35.3,66769,76.4,63124,78.5,21425,95,22784,33.2,22780,33.2,22507,33.7,21747,34.5,16932,46.1,11461,53.5,6605,39,4972,43.4,Metro,102139,95778,15391,87409,80387,20103,13041,13.6,12859,14.7,12489,15.5,7738,38.5
2/8/23,Fulton County,KY,94.1,4382,73.4,4382,77.6,4351,85.2,4223,89.9,1601,95,3660,61.3,3660,64.8,113,11.9,3641,71.3,3547,75.5,1410,95,1269,34.7,1269,34.7,1264,34.7,1249,35.2,1007,42.1,660,46.8,295,29.3,225,34.1,Non-metro,5969,5648,951,5109,4697,1238,438,7.8,434,8.5,431,9.2,281,22.7
2/8/23,Rusk County,WI,96.7,6475,45.7,6452,48,6328,51.3,6041,53.5,2579,73.3,6018,42.4,6008,44.7,372,17.4,5894,47.8,5636,49.9,2425,68.9,3622,60.2,3622,60.3,3602,61.1,3512,62.3,2915,70.2,1879,77.5,1693,58.1,1240,66,Non-metro,14178,13434,2139,12325,11295,3519,1823,13.6,1815,14.7,1789,15.8,1182,33.6
2/8/23,Tift County,GA,88.9,19926,49,19826,52.4,19204,56.5,17815,58.2,5317,84.9,17084,42,17068,45.1,1584,21.9,16626,48.9,15484,50.6,4838,77.3,6815,39.9,6815,39.9,6739,40.5,6489,41.9,4852,52.1,2893,59.8,1655,34.1,1126,38.9,Non-metro,40644,37829,7229,33983,30600,6259,1922,5.1,1908,5.6,1819,5.9,1026,16.4
2/8/23,Tioga County,PA,94.9,21609,53.2,21568,56.1,21020,59.5,19969,61.4,7852,85.8,19893,49,19871,51.7,1448,24.3,19389,54.9,18423,56.7,7440,81.3,10195,51.2,10195,51.3,10133,52.3,9892,53.7,7832,62.4,5158,69.3,3699,47.2,2830,54.9,Non-metro,40591,38469,5959,35324,32510,9155,4930,12.8,4910,13.9,4831,14.9,3141,34.3
2/8/23,Lincoln County,ID,97.7,2579,48.1,2568,51.1,2502,56.2,2361,60.6,680,89.6,2304,42.9,2303,45.8,184,16.3,2244,50.4,2119,54.4,628,82.7,1028,44.6,1028,44.6,1021,45.5,989,46.7,715,62.4,435,69.3,331,46.3,237,54.5,Non-metro,5366,5025,1127,4452,3898,759,409,8.1,404,9.1,394,10.1,234,30.8
2/8/23,Mecosta County,MI,94.2,,,,,,,,,,,18860,43.4,18829,45.5,1137,19.2,18500,48.3,17692,50,6551,80.9,11297,59.9,11296,60,11133,60.2,10855,61.4,8137,71.7,5133,78.4,3874,47.6,2769,53.9,Non-metro,43453,41341,5925,38269,35416,8098,3802,9.2,3727,9.7,3629,10.2,2066,25.5
2/8/23,Latah County,ID,97.7,28699,71.6,28515,75.1,27520,78.4,25978,79.4,6381,95,25173,62.8,25053,66,2126,40.4,24236,69,22927,70.1,5821,95,12753,50.7,12753,50.9,12564,51.8,12138,52.9,7237,67.6,4307,74,4240,58.6,2763,64.2,Non-metro,40108,37985,5262,35102,32723,5650,6842,18,6701,19.1,6516,19.9,2932,51.9
2/8/23,Carroll County,IN,98.5,8567,42.3,8527,44.6,8351,48,7982,50.6,2518,62,7835,38.7,7815,40.9,448,13.5,7684,44.2,7367,46.7,2364,58.2,3620,46.2,3618,46.3,3592,46.7,3509,47.6,2707,60.5,1643,69.5,1117,41.3,793,48.3,Metro,20257,19105,3315,17387,15790,4060,1213,6.3,1199,6.9,1183,7.5,716,17.6
2/8/23,Tyler County,TX,98.9,8954,41.3,8945,43.4,8850,46.7,8582,49,3143,64.2,8000,36.9,7997,38.8,305,9.8,7925,41.8,7692,44,2873,58.7,3645,45.6,3645,45.6,3641,45.9,3621,47.1,2848,56.4,1861,64.8,1083,38,812,43.6,Non-metro,21672,20617,3118,18962,17499,4895,916,4.4,913,4.8,901,5.1,637,13
2/8/23,Coffey County,KS,93.9,4964,60.7,4951,64.2,4852,69.1,4623,72.3,1618,90.2,4502,55,4497,58.3,278,21,4421,63,4219,66,1501,83.7,2363,52.5,2363,52.5,2354,53.2,2296,54.4,1791,67.5,1129,75.2,906,50.6,642,56.9,Non-metro,8179,7715,1323,7017,6392,1794,964,12.5,961,13.7,950,14.9,564,31.4
2/8/23,Isabella County,MI,94.2,32823,47,,,,,,,,,31996,45.8,31936,48,2422,27.4,31322,50.6,29514,51.1,7990,86.5,18828,58.8,18827,59,18575,59.3,17955,60.8,11228,73.1,6368,79.7,5304,47.2,3491,54.8,Non-metro,69872,66591,8843,61912,57748,9241,5898,8.9,5762,9.3,5598,9.7,2584,28
2/8/23,Columbia County,FL,98.6,36214,50.5,36165,53.5,35640,58,33876,60.2,11505,83.3,31066,43.3,31042,46,1861,16.5,30633,49.8,29181,51.9,10439,75.6,11653,37.5,11652,37.5,11599,37.9,11376,39,9404,50.2,6243,59.8,3900,41.5,2923,46.8,Non-metro,71686,67547,11301,61457,56246,13809,3943,5.8,3933,6.4,3883,6.9,2574,18.6
2/8/23,Hamlin County,SD,96.7,3723,60.4,3714,66.6,3614,74.8,3396,81.7,1136,95,3028,49.1,3026,54.2,270,19,2940,60.8,2756,66.3,912,95,1404,46.4,1404,46.4,1401,47.7,1381,50.1,1049,64.6,688,75.4,471,44.9,348,50.6,Non-metro,6164,5578,1423,4832,4155,953,668,12,664,13.7,654,15.7,420,44.1
2/8/23,Terry County,TX,98.9,5984,48.5,5979,52.4,5864,58.3,5502,61.3,1488,80.1,5222,42.3,5221,45.8,368,15.2,5149,51.2,4853,54,1370,73.7,2071,39.7,2071,39.7,2067,40.1,2048,42.2,1525,55.2,855,62.4,548,35.9,378,44.2,Non-metro,12337,11400,2421,10060,8979,1858,552,4.8,547,5.4,537,6,318,17.1
2/8/23,Gentry County,MO,91.3,3366,51.2,3361,55.1,3302,60.8,3116,63.3,1169,89.4,3002,45.7,3000,49.2,207,17.6,2951,54.3,2793,56.7,1060,81.1,1379,45.9,1379,46,1375,46.6,1357,48.6,1075,58.6,714,67.4,557,51.8,423,59.2,Non-metro,6571,6099,1175,5435,4924,1307,609,10,607,11.2,602,12.2,418,32
2/8/23,Blair County,PA,94.9,78948,64.8,78731,68.1,76985,72.7,73453,75.6,26401,95,67735,55.6,67587,58.5,4595,25,66060,62.4,62992,64.8,23015,88.7,33226,49.1,33202,49.1,32951,49.9,32265,51.2,24487,61.1,15568,67.6,12014,49.1,8888,57.1,Metro,121829,115567,18358,105892,97209,25935,16266,14.1,16167,15.3,15956,16.4,10168,39.2
2/8/23,Faribault County,MN,94.7,8462,62,8434,65.5,8187,69.7,7731,72.6,3072,95,8037,58.9,8020,62.3,658,29.7,7787,66.3,7362,69.1,2975,93.7,4886,60.8,4884,60.9,4829,62,4686,63.7,3693,73,2435,81.8,2378,64.4,1786,73.3,Non-metro,13653,12867,2218,11747,10649,3174,2521,19.6,2487,21.2,2446,23,1618,51
2/8/23,Greenlee County,AZ,98.1,4806,50.6,4794,54.8,4609,59.4,4317,62.3,1007,77.6,4336,45.7,4328,49.5,403,22.2,4179,53.9,3925,56.6,954,73.6,2234,51.5,2234,51.6,2209,52.9,2138,54.5,1375,69.1,735,77,750,54.5,474,64.5,Non-metro,9498,8743,1814,7754,6929,1297,964,11,948,12.2,930,13.4,449,34.6
2/8/23,Howard County,IN,98.5,45000,54.5,44889,57.8,43932,62.5,41681,65.3,14351,87.4,41094,49.8,41056,52.9,2739,19.9,40278,57.3,38317,60,13521,82.4,20333,49.5,20330,49.5,20218,50.2,19742,51.5,15106,62.6,9560,70.7,6616,43.8,4793,50.1,Metro,82544,77601,13779,70242,63822,16415,6586,8.5,6550,9.3,6440,10.1,4078,24.8
2/8/23,Elliott County,KY,94.1,3060,40.7,3056,42.6,2981,44.9,2838,45.9,773,50.5,2759,36.7,2757,38.4,183,18.3,2691,40.5,2574,41.6,725,47.4,1371,49.7,1371,49.7,1367,50.8,1343,52.2,924,65.2,513,70.8,454,49.1,296,57.7,Non-metro,7517,7181,998,6645,6183,1530,518,7.2,517,7.8,507,8.2,279,18.2
2/8/23,Duval County,TX,98.9,8441,75.7,8409,81.2,8063,87.4,7401,89.2,1878,92.5,7128,63.9,7125,68.8,732,35.5,6899,74.8,6393,77,1666,82,3082,43.2,3082,43.3,3061,44.4,2982,46.6,2152,63.1,1180,70.8,982,45.6,630,53.4,Non-metro,11157,10362,2064,9226,8298,2031,1038,10,1027,11.1,1012,12.2,538,26.5
2/8/23,Silver Bow County,MT,95.9,24067,68.9,23955,72.7,23054,76.5,21556,77.4,6775,95,22129,63.4,22065,66.9,2143,41.8,21290,70.7,19922,71.5,6331,93,12505,56.5,12505,56.7,12353,58,12032,60.4,8650,72.5,5161,81.5,5342,61.8,3668,71.1,Non-metro,34915,32970,5125,30125,27845,6808,6650,20.2,6566,21.8,6452,23.2,3587,52.7
2/8/23,Anoka County,MN,94.7,235369,65.9,231470,69.2,216389,71.7,198988,73.1,45757,88.4,221059,61.9,219109,65.5,30340,48.6,205681,68.2,188769,69.4,43652,84.3,147206,66.6,147161,67.2,142994,69.5,134780,71.4,81893,84.7,40608,93,54134,66.1,31537,77.7,Metro,356921,334619,62457,301750,272162,51781,76552,22.9,74164,24.6,70739,26,30083,58.1
2/8/23,Cedar County,IA,97.3,12316,66.1,12193,69.1,11732,73,10928,75.2,3599,95,11542,62,11474,65,1185,38.1,11053,68.8,10289,70.8,3460,91.3,7014,60.8,7011,61.1,6887,62.3,6618,64.3,4837,75.6,2898,83.8,3038,62.8,2104,72.6,Non-metro,18627,17645,3107,16067,14538,3788,3752,21.3,3695,23,3588,24.7,2037,53.8
2/8/23,Spartanburg County,SC,93,166502,52.1,165805,55.2,161583,59.6,152335,61.9,45224,86.2,145284,45.4,144975,48.3,11461,21.2,141558,52.2,133514,54.3,40949,78,64898,44.7,64889,44.8,64374,45.5,62620,46.9,46492,59.2,28636,69.9,20780,44.7,14584,50.9,Metro,319785,300162,54189,271337,245973,52487,25251,8.4,24995,9.2,24522,10,14058,26.8
2/8/23,Rock County,MN,94.7,6064,65.1,6019,68.4,5799,73.6,5363,76.7,2073,95,5334,57.3,5321,60.5,549,30.4,5147,65.3,4772,68.3,1896,95,2936,55,2936,55.2,2899,56.3,2771,58.1,2080,67.7,1382,72.9,1235,59.4,919,66.5,Non-metro,9315,8794,1804,7879,6990,1911,1576,17.9,1552,19.7,1508,21.6,900,47.1
2/8/23,Kendall County,TX,98.9,34637,73,34510,76.4,33380,81.8,31081,85.2,9879,95,29983,63.2,29927,66.3,2860,32.9,29023,71.2,27067,74.2,8753,95,13819,46.1,13819,46.2,13672,47.1,13279,49.1,9728,59.5,5886,67.2,4759,48.9,3257,55.3,Metro,47431,45154,8691,40785,36463,9152,6223,13.8,6137,15,5985,16.4,3347,36.6
2/8/23,Jasper County,TX,98.9,14851,41.8,14843,44.6,14674,48.8,14078,52,5169,71.9,13111,36.9,13111,39.4,637,10.2,12982,43.2,12474,46,4775,66.4,5447,41.5,5447,41.5,5431,41.8,5393,43.2,4568,52.8,2975,62.3,1630,35.7,1218,40.9,Non-metro,35529,33312,6222,30044,27090,7187,1298,3.9,1294,4.3,1288,4.8,869,12.1
2/8/23,Crawford County,KS,93.9,21264,54.8,21145,58,20433,61.5,19060,62.8,5425,88.4,19009,49,18953,52,1813,29.6,18368,55.3,17140,56.5,5038,82.1,9632,50.7,9629,50.8,9528,51.9,9135,53.3,6205,67.2,3787,75.2,3518,56.7,2533,66.9,Non-metro,38818,36472,6126,33203,30346,6135,4184,11.5,4145,12.5,4032,13.3,2303,37.5
2/8/23,Decatur County,GA,88.9,15482,58.6,15472,62.9,15243,68.8,14401,72,4108,93.4,13346,50.5,13345,54.3,871,18.9,13181,59.5,12474,62.4,3742,85.1,5247,39.3,5247,39.3,5230,39.7,5151,41.3,3879,53.3,2293,61.3,1427,36.8,977,42.6,Non-metro,26404,24595,4599,22164,19996,4397,1426,5.8,1420,6.4,1402,7,817,18.6
2/8/23,Cheyenne County,KS,93.9,1324,49.8,1323,53.5,1299,57.3,1254,59.7,557,76.7,1247,46.9,1246,50.4,65,17.5,1222,53.9,1181,56.2,532,73.3,650,52.1,650,52.2,648,53,637,53.9,514,64.9,374,70.3,243,47.3,198,52.9,Non-metro,2657,2472,371,2267,2101,726,245,9.9,245,10.8,243,11.6,170,23.4
2/8/23,Halifax County,VA,78.2,17224,50.8,17208,53.6,16863,57,16010,59.1,6099,72.6,15063,44.4,15056,46.9,1008,20,14759,49.9,14048,51.9,5453,64.9,4278,28.4,4278,28.4,4237,28.7,4075,29,3310,34.6,2203,40.4,1412,42.7,1032,46.8,Non-metro,33911,32124,5049,29571,27075,8399,1576,4.9,1562,5.3,1544,5.7,1049,12.5
2/8/23,Hamilton County,TX,98.9,4642,54.9,4635,58.2,4558,63,4334,65.4,1784,83.1,4225,49.9,4222,53,250,18.6,4165,57.6,3972,60,1674,78,2076,49.1,2076,49.2,2068,49.7,2036,51.3,1690,61.1,1159,69.2,742,43.9,583,50.3,Non-metro,8461,7968,1346,7236,6622,2146,487,6.1,486,6.7,484,7.3,329,15.3
2/8/23,Martin County,FL,98.6,122346,76,122187,79.1,120323,83.3,115171,85.4,53310,95,105765,65.7,105662,68.4,6127,31.5,104059,72,99535,73.8,46770,92.1,51831,49,51828,49.1,51643,49.6,50728,51,43049,58.6,29767,63.6,20973,48.7,16230,54.5,Metro,161000,154394,19478,144483,134916,50760,21356,13.8,21284,14.7,21092,15.6,15134,29.8
2/8/23,Isanti County,MN,94.7,19524,48.1,19367,50.7,18687,54.3,17506,56.4,5704,84.8,18155,44.7,18093,47.4,1740,24.4,17489,50.8,16353,52.7,5185,77,11647,64.2,11644,64.4,11481,65.6,11033,67.5,8126,81.6,4774,92.1,5180,63.7,3514,73.6,Metro,40596,38176,7117,34404,31059,6730,6186,16.2,6094,17.7,5921,19.1,3457,51.4
2/8/23,Cidra Municipio,PR,97.8,32617,85.1,32535,88.5,30209,88.4,27555,88.6,6324,89.2,30941,80.8,30927,84.1,4691,82.6,28812,84.3,26236,84.4,5993,84.5,21894,70.8,21894,70.8,21747,75.5,19880,75.8,10591,82,5082,84.8,4083,38.6,2379,46.8,Metro,38307,36782,5679,34164,31103,7089,3369,9.2,3344,9.8,3288,10.6,1656,23.4
2/8/23,Jasper County,SC,93,15273,50.8,15204,53.8,14732,56.6,13922,57.7,4212,69.6,12102,40.2,12074,42.7,917,22.1,11771,45.2,11157,46.3,3535,58.4,4648,38.4,4646,38.5,4628,39.3,4562,40.9,3691,53,2269,64.2,1539,41.7,1096,48.3,Metro,30073,28267,4150,26044,24117,6052,2486,8.8,2476,9.5,2452,10.2,1636,27
2/8/23,Iron County,MO,91.3,4560,45,4557,47.5,4510,51.2,4352,54.3,1614,72.9,4060,40.1,4059,42.3,170,10.8,4021,45.6,3889,48.5,1523,68.8,1710,42.1,1710,42.1,1706,42.4,1690,43.5,1371,52.7,934,61.3,696,50.8,519,55.6,Non-metro,10125,9586,1567,8816,8019,2215,706,7.4,705,8,702,8.8,447,20.2
2/8/23,Otero County,NM,97,52440,77.7,52162,82.8,50236,88.2,46971,90.2,12379,95,43387,64.3,43286,68.7,4228,38.7,41778,73.3,39058,75,10516,90,19875,45.8,19875,45.9,19525,46.7,18685,47.8,12113,61.1,7042,67,6153,50.8,4020,57.1,Non-metro,67490,62994,10932,56959,52062,11687,8134,12.9,8023,14.1,7758,14.9,3914,33.5
2/8/23,White County,TN,97.8,13179,48.2,13164,51.1,13002,55.4,12563,58.7,4939,88,11878,43.4,11877,46.1,509,11.7,11750,50.1,11368,53.2,4621,82.3,5862,49.4,5862,49.4,5839,49.7,5765,50.7,4814,60.7,3202,69.3,2181,45.3,1640,51.2,Non-metro,27345,25749,4362,23450,21387,5615,1826,7.1,1816,7.7,1806,8.4,1216,21.7
2/8/23,Sampson County,NC,96.8,45404,71.5,45355,76.4,44369,83,41933,87.2,12532,95,34820,54.8,34808,58.6,2510,22.2,34154,63.9,32298,67.2,9915,85.2,11068,31.8,11067,31.8,11030,32.3,10746,33.3,7857,42.2,4865,49.1,2643,33.6,1848,38,Non-metro,63531,59389,11308,53473,48081,11637,4734,8,4721,8.8,4666,9.7,2617,22.5
2/8/23,Nowata County,OK,93.8,6010,59.6,6008,63.7,5961,69.5,5714,73,2012,95,4611,45.8,4611,48.9,227,14.1,4572,53.3,4384,56,1527,76.6,1678,36.4,1678,36.4,1676,36.7,1651,37.7,1338,46.2,840,55,379,28.3,268,31.9,Non-metro,10076,9430,1605,8580,7825,1993,461,4.9,461,5.4,459,5.9,282,14.1
2/8/23,Mitchell County,NC,96.8,10168,67.9,10151,71.3,10005,75.8,9613,78.6,3755,95,8019,53.6,8012,56.3,385,19.1,7910,59.9,7627,62.4,3053,80.1,3165,39.5,3165,39.5,3145,39.8,3104,40.7,2436,47.1,1552,50.8,980,40.2,666,42.9,Non-metro,14964,14242,2013,13195,12229,3810,1550,10.9,1535,11.6,1513,12.4,915,24
2/8/23,Fulton County,GA,88.9,713349,67,706873,70.5,679125,74.2,624623,74.7,117027,91.6,627781,59,624898,62.3,68140,40.8,602536,65.9,556758,66.6,108816,85.2,328837,52.4,328704,52.6,323366,53.7,309296,55.6,174352,68.8,83749,77,90050,51.6,49491,59.1,Metro,1063937,1002719,166815,914674,835904,127765,143927,14.4,141140,15.4,135594,16.2,48147,37.7
2/8/23,Peach County,GA,88.9,14785,53.7,14765,56.9,14478,61,13731,62.9,3868,85.1,12927,46.9,12921,49.8,818,19.9,12709,53.5,12103,55.5,3550,78.1,5519,42.7,5519,42.7,5501,43.3,5417,44.8,3929,55.7,2263,63.7,1668,42.5,1101,48.7,Metro,27546,25927,4106,23737,21821,4546,2080,8,2071,8.7,2042,9.4,1172,25.8
2/8/23,Butler County,KY,94.1,6610,51.3,6591,54.5,6467,59.1,6160,61.9,1844,76,6040,46.9,6032,49.9,375,17.6,5936,54.2,5657,56.8,1760,72.5,2741,45.4,2741,45.4,2724,45.9,2673,47.3,2058,60.4,1234,70.1,877,42.6,607,49.2,Metro,12879,12087,2128,10948,9959,2426,875,7.2,863,7.9,852,8.6,495,20.4
2/8/23,Grant County,IN,98.5,31914,48.5,31872,51.4,31268,55,29972,57.5,10953,85.7,28839,43.8,28824,46.5,1594,16.1,28365,49.9,27230,52.2,10353,81,13920,48.3,13920,48.3,13843,48.8,13625,50,10832,59.6,7103,68.6,4799,44.3,3603,50.7,Non-metro,65769,62029,9880,56843,52149,12783,4761,7.7,4738,8.3,4691,9,3086,24.1
2/8/23,Holmes County,OH,98.6,8747,19.9,8734,21.7,8619,24.5,8328,27.3,3335,54.2,8173,18.6,8166,20.2,380,3.9,8066,22.9,7786,25.5,3194,51.9,4541,55.6,4541,55.6,4512,55.9,4441,57,3597,66,2366,74.1,1913,53.2,1376,58.2,Non-metro,43960,40341,9862,35185,30479,6156,2002,5,1988,5.7,1963,6.4,1266,20.6
